MLS,Property,Status,Type,City,Sold Price,Sold Date,List Price,List Date,Bed,Bath,Kitchen,Tax,year,Floor,Lot,Levels,Parking,Photos,Address,GPS,URL,Agency,Description,Feature,Influence,Amenities
R2708340,305 - 1042 NELSON STREET,Sold,Apartment,Vancouver,"$788,500",09/01/2022,"$799,900",07/11/2022,2,1,1,"$1,721 in 2021",1987,897,,-,Garage; Underground,34,"1042 Nelson St #305, Vancouver, BC V6E 1H8, Canada","49.28191, -123.12782",https://www.bccondosandhomes.com/listing/r2708340-305-1042-nelson-street,Oakwyn Realty Ltd.,"Two bed & office CONCRETE, CORNER home - a confluence of style, pragmatism and timeless investment - 900sf of bright, SE-facing turnkey living, remodelled with city permits, steps to Nelson Park and Lord Roberts Elementary. UNLIMITED PETS ALLOWED. This home suits a young family or professionals with industrial grade laminate, dual-tone cabinets, quartz counters, SS appliances, large pantry and eating counter. Living is anchored by gas fp and old-growth Fir mantle & shelving. Two office areas, satellite bedrooms -each with custom closets - and remodeled bathroom w/ elbow-height counters, large-format tiling and deep-soaker tub. Insuite laundry, 1 underground parking & proximity to leafy west-end streets, skytrain and downtown restaurants & shopping.",-,Central Location Lane Access Recreation Nearby Shopping Nearby, Bike Room Elevator Garden In Suite Laundry Wheelchair Access
R2717209,211 - 12083 92A AVENUE,Sold,Apartment,Surrey,"$438,000",08/31/2022,"$449,000",08/17/2022,1,1,1,"$1,467 in 2022",2003,663,,-,Garage; Underground,17,"12083 92a Ave #211, Surrey, BC V3V 8C8, Canada","49.1715, -122.88834",https://www.bccondosandhomes.com/listing/r2717209-211-12083-92a-avenue,Team 3000 Realty Ltd.,"This sunny, bright SW facing private yard awaits you at Tamaron, located in Surrey’s peaceful Queen Mary Park neighbourhood. This spacious, 1 bed corner unit home features 9' ceilings, open concept living & dining, a maple kitchen with new quartz counters, laminate HW floors throughout, a gas fireplace, in-suite laundry, floor to ceiling windows & your own private yard with a large covered patio providing year long outdoor enjoyment. Centrally located close to shopping, transit, recreation, schools, parks restaurants & more. Recent updates to the amenity room, gym, & guest suite. Well managed building. Complete with 1 parking & 1 locker, Pets are welcome/Rentals are not.",ClthWsh/Dryr/Frdg/Stve/DW Fireplace Insert,Central Location Private Yard Recreation Nearby Shopping Nearby, Elevator Exercise Centre Guest Suite In Suite Laundry Storage
R2718026,2957 ARGO PLACE,Sold,Townhouse,Burnaby,"$735,000",08/26/2022,"$730,000",08/22/2022,3,2,1,"$1,836 in 2021",1976,"1,386",,-,"Add. Parking Avail.,Garage Underbuilding",20,"2957 Argo Pl, Burnaby, BC V3J 7G3, Canada","49.2584, -122.90567",https://www.bccondosandhomes.com/listing/r2718026-2957-argo-place,Royal LePage Sussex,"Bright and well maintained 1,386 square feet townhome in a peaceful, tree wrapped family oriented area of Simon Fraser Hills. Spacious top floor bedrooms with walk-in-closets and large windows replaced in 2018. High efficiency furnace, lots of storage, quartz countertops and Japanese cherry hardwood floors. Walking distance to SkyTrain, Lougheed Mall, parks and schools. Large outdoor swimming pool within the complex. Pets and rentals allowed, no short-term.",-,Central Location Greenbelt Recreation Nearby Shopping Nearby Treed, In Suite Laundry Pool; Outdoor
R2721516,488 FURNESS STREET,Sold,Townhouse,New Westminster,"$1,399,900",08/26/2022,"$1,399,900",08/26/2022,3,4,1,,2022,"1,574",,-,Garage; Double,8,"488 Furness St #156, New Westminster, BC V3M 0M1, Canada","49.19445, -122.92701",https://www.bccondosandhomes.com/listing/r2721516-156-488-furness-street,Anthem Realty Ltd.,"Located in the historic heart of Queensborough in New Westminster, Portside by Anthem is a collection of 170 move-in ready townhomes and duplexes situated on the Fraser River, overlooking downtown New Westminster. This corner Riverfront 3 bed and den townhomes has side by side parking, vaulted ceilings in the master bedrooms, and spacious living areas. Find elevated finishes with marble herrigbone backsplash in the kitchen and Bosch appliance packages. Your new favorite shops, restaurants, and parks are right here in the Queensborough community and just across the river in New Westminster. These homes have space to play and room to grow with spacious floor plans and outdoor entertainment areas. Call the Presentation Centre to book a private showing.",Clothes Washer/Dryer Dishwasher Drapes/Window Coverings Garage Door Opener Microwave Oven - Built In Range Top Smoke Alarm Sprinkler - Fire Vaulted Ceiling,Private Setting Shopping Nearby Waterfront Property, In Suite Laundry Playground
R2709829,5354 RAWLINS CRESCENT,Sold,House,Delta,"$1,400,000",08/28/2022,"$1,600,000",07/15/2022,3,3,1,"$4,915 in 2021",1972,"3,026",11636 SqFt.,-,Carport; Multiple,23,"5354 Rawlins Crescent, Delta, BC V4M 1J1, Canada","49.01187, -123.07485",https://www.bccondosandhomes.com/listing/r2709829-5354-rawlins-crescent,MacGregor Realty & Management,"PEBBLE HILL Fantastic 1/4 ACRE LOT (11,636 sq.ft) with a private SOUTH backyard on RAWLINS CRES. Enjoy the open view towards the N/S Mountains and Boundary Bay from your large SUNDECK while you entertain. Upgrades to the house include new ROOF 2019, H/E FURNACE 2020 & French door Fridge. Great 3 FULL bath home for rental investment while you hold or for a spectacular building lot. Easy to view and ready to go.",ClthWsh/Dryr/Frdg/Stve/DW,Private Setting Recreation Nearby Shopping Nearby,-
R2717326,6755 DUFFERIN AVENUE,Sold,House,West Vancouver,"$1,900,000",08/29/2022,"$1,998,000",08/17/2022,3,3,1,"$4,693 in 2021",1988,"2,763",5601 SqFt.,-,"Garage; Double,Open",30,"6755 Dufferin Ave, West Vancouver, BC V7W 3B7, Canada","49.37358, -123.28396",https://www.bccondosandhomes.com/listing/r2717326-6755-dufferin-avenue,Rennie & Associates Realty Ltd.,"Welcome to Rockwood Estates, a gated waterfront community comprised of 16 detached homes that's located at the foot of spectacular Bachelor Bay. This unit, built in 1988, offers 2,763 sq ft on two levels, including 3 bedrooms and 2.5 bathrooms. The home is in mostly original, but good condition, with the next owners likely to take on a cosmetic update of the unit. Aside from the home, the owners in the development share use of the private landscaped park, gardens, swimming pool, hot tub/sauna and your own gate to the beach. The location is idyllic, peaceful and quiet, yet just a 5min drive to Horseshoe Bay and 20min to downtown Vancouver.",ClthWsh/Dryr/Frdg/Stve/DW Disposal - Waste,Cul-de-Sac Gated Complex Golf Course Nearby Marina Nearby Shopping Nearby Ski Hill Nearby, Pool; Outdoor Swirlpool/Hot Tub
R2717247,3588 PENDER STREET,Sold,Duplex,Vancouver,"$1,676,190",08/30/2022,"$1,898,000",08/17/2022,5,4,2,"$3,421 in 2022",2022,"2,458",,-,Other,32,"3588 E Pender St, Vancouver, BC V5K 2E3, Canada","49.28016, -123.02598",https://www.bccondosandhomes.com/listing/r2717247-3588-e-pender-street,Macdonald Realty Westmar,"Best Value Duplex in Vancouver! Featuring an elegant full brick exterior, arches, and granite entry tiles, this luxury modern farmhouse exceeds all expectations. Brand new NET-ZERO home includes all the latest energy-saving features including solar panels, triple-pane windows, 4-inch exterior insulation - Extra $200k spent on energy initiatives! Spacious home with 10-foot ceilings on main floor and vaulted ceilings in upstairs bedrooms. Hardwood floors and custom oak millwork throughout with high-end finishings. S/S Bosch appliances, panel-ready fridge & dishwasher, quartz countertops make a chef's kitchen. 3 bed, 2 bath upstairs & a basement 2-bedroom legal suite mortgage helper, PLUS a massive crawspace. Minutes away from restaurants, shopping, parks & downtown. Book a showing today!",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Fireplace Insert Garage Door Opener Microwave Pantry Windows - Thermo,Central Location Lane Access Paved Road Private Setting Recreation Nearby, Guest Suite In Suite Laundry
R2718447,32604 GREENE PLACE,Sold,House,Mission,"$1,075,000",09/05/2022,"$1,100,000",08/23/2022,6,3,1,"$3,787 in 2022",2011,"2,732",4158 SqFt.,-,Add. Parking Avail.,40,"32604 Greene Pl, Mission, BC V4S 0A6, Canada","49.16042, -122.32161",https://www.bccondosandhomes.com/listing/r2718447-32604-greene-place,RE/MAX Little Oak Realty (Mission),"BEAUTIFUL 6 BDRM HOME ON QUIET CUL-DE-SAC, BACKS ONTO 2 GREEN BELTS NEXT TO A PARK. Ideal for the family with mortgage helper potential in the basement. All landscaping recently updated; nothing needs to be done. Features, A/C, fully fenced PRIVATE backyard, low maintenance yard & Sundeck/patio for entertaining. Great kitchen W/ample cupboards & counter space, pot lights, SS appl's & tile backsplash. Dining rm has access to the sundeck for a BBQ. Lvgrm has a NG/FP surrounded by ledge rock & millwork, crown moulding, Spacious master bdrm, WI Closet & 5 pce ensuite W/dble vanity, shower & soaker tub. 2 more bdrms up + full bthrm. Below has suite potential W/2 bdrms + extra Bdrm, bthrm, W/RI kitchen & 2nd laundry rm + separate entrance. Close to town, West Coast Train & Albert McMahon school.",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Microwave,Central Location Greenbelt Private Yard Recreation Nearby Shopping Nearby,-
R2704210,16467 23A AVENUE,Sold,Townhouse,Surrey,"$980,000",09/12/2022,"$1,025,000",06/28/2022,3,3,1,"$2,882 in 2022",2020,"1,343",,-,Grge/Double Tandem,33,11 - 16467 23A Avenue,,https://www.bccondosandhomes.com/listing/r2704210-11-16467-23a-avenue,Homelife Benchmark Realty Corp. (White Rock),"South Village! One-year new modern bright southwest corner plan, spacious wrap around fenced yard, concrete patio, sides onto greenspace. Quality evident throughout, 1,343 sq. ft. 3-bedroom plan. Main floor wide plank flooring, 2-piece powder and upgraded 3' California shutters throughout. Kitchen expansive island ideal for entertaining, s/s Fisher & Paykal appliances, upgraded hood fan, fridge, dishwasher & quartz countertops. Open to Great Room with upgraded electric fireplace & bonus patio. Upper-level principal suite, walk in closet, electric black out blinds & executive ensuite. 2 secondary bedrooms with 4-piece bathroom. Asphalt roof, hardy board siding, double tandem garage walks to rear yard. Walk to Edgewood Elementary, Grandview Heights Secondary. ",ClthWsh/Dryr/Frdg/Stve/DW Garage Door Opener Microwave Security System,Central Location Golf Course Nearby Private Setting Private Yard Recreation Nearby Shopping Nearby, Air Cond./Central Club House Playground
R2701693,611 - 5981 GRAY AVENUE,Sold,Apartment,Vancouver,"$882,000",08/29/2022,"$938,000",06/20/2022,2,2,1,"$1,345 in 2022",2013,815,,-,Garage; Underground,16,"5981 Gray Ave #611, Vancouver, BC V6S 0G1, Canada","49.25243, -123.23518",https://www.bccondosandhomes.com/listing/r2701693-611-5981-gray-avenue,Macdonald Realty,"Welcome to SAIL!! Award-winning development by Adera that meets REAP Platinum standards. This 2 bed, 2 bath home features an efficient, open concept layout with bedrooms on one side, and entertaining areas on the other. Full size, stainless steel kitchen appliances, stacking, in-suite washer & dryer, surrounded by a timeless colour palette. Large 12x24 entry & kitchen tiles, ceramic backsplash, lush carpeting in the generously-sized bedrooms and a walk-in closet in the primary bedroom. Step out on to your balcony and enjoy the serene, central courtyard views and the sounds of Pacific Spirit Park. Mere steps away from Wesbrook Village amenities and all that UBC has to offer. Pet and rental friendly. Parking and storage included! Call for a private showing today!",ClthWsh/Dryr/Frdg/Stve/DW Microwave Range Top Smoke Alarm Sprinkler - Fire,-, Garden
R2712763,6568 193B STREET,Sold,Townhouse,Surrey,"$760,000",08/29/2022,"$785,000",07/27/2022,3,2,1,"$2,668 in 2021",2005,"1,390",,-,"Grge/Double Tandem,Other,Visitor Parking",26,"6568 193b St #23, Surrey, BC V4N 5R1, Canada","49.12283, -122.68614",https://www.bccondosandhomes.com/listing/r2712763-23-6568-193b-street,Sutton Group - 1st West Realty,"Very neat and well kept 3 Bedroom and 2 full bath townhome at well sought Belmont at Southland in Clayton Heights. Great location, beautiful surroundings, family friendly, and near parks and schools. Central location. Unit has a rare driveway and street parking. Nice layout, large living space and floor plan has option for tv room off kitchen. Granite counters, newer SS appliances and new clothes washer and dryer. Lots of storage space. Lovely front porch and balcony for coffee and tea time, and for extra calm and resting spaces.",ClthWsh/Dryr/Frdg/Stve/DW,-, In Suite Laundry
R2713768,22411 124 AVENUE,Sold,Townhouse,Maple Ridge,"$715,000",08/31/2022,"$729,999",08/02/2022,3,2,1,"$3,309 in 2021",1989,"1,433",,-,"Carport; Single,Garage; Underground,Visitor Parking",31,"22411 124 Ave #23, Maple Ridge, BC, Canada","49.22798, -122.60019",https://www.bccondosandhomes.com/listing/r2713768-23-22411-124-avenue,RE/MAX LIFESTYLES REALTY,"Welcome home to this beautifully updated unit in the centrally located and family oriented Creekside Village complex. This unit has been updated from top to bottom including new flooring throughout, neutral paint, modern white shaker style cabinetry, all new S/S appliances including a built in wine fridge, plus updated bathrooms. The main floor offers a bright and open kitchen with eating area, a huge living/dining room and a convenient main floor powder room. On the 2nd floor you will find two large bedrooms and cheater ensuite white the 3rd floor offers another large bedroom and ample storage area. Great fully fenced south facing backyard. Proactive complex with newer roof and vinyl fencing. Walking distance to schools, transit and shopping. Come check it out!",ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings,Central Location Shopping Nearby, In Suite Laundry Playground
R2692815,3008 - 6700 DUNBLANE AVENUE,Sold,Apartment,Burnaby,"$1,025,000",08/17/2022,"$1,168,000",05/24/2022,2,2,1,"$2,892 in 2022",2020,896,,-,Garage Underbuilding,27,"6700 Dunblane Ave #3008, Burnaby, BC V5H 0J3, Canada","49.22266, -122.99275",https://www.bccondosandhomes.com/listing/r2692815-3008-6700-dunblane-avenue,Sutton Group - 1st West Realty,"VITTORIO by Polygon, Southeast facing, Stunning 30th floor 2 bedroom unit- 270 degree-view corner unit, with breathtaking views (mountain, lake, and city) , equipped with A/C, ceiling to floor windows, and high-end appliances. Central location to everything. Extremely low monthly maintenance fee. Additional parking or storage locker can be purchased from developer.",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Smoke Alarm Sprinkler - Fire,-, Elevator Exercise Centre Guest Suite In Suite Laundry
R2718542,206 - 428 8TH AVENUE,Sold,Apartment,Vancouver,"$605,000",09/06/2022,"$598,000",08/23/2022,,1,1,"$1,522 in 2022",1999,508,,-,"Garage Underbuilding,Visitor Parking",23,"428 W 8th Ave #206, Vancouver, BC V5Y 1N9, Canada","49.26367, -123.11344",https://www.bccondosandhomes.com/listing/r2718542-206-428-w-8th-avenue,RE/MAX Select Properties,"Rarely available studio loft in the sought after XL building! An architectural dream w/concrete, metal & glass appearance, giving a contemporary touch to the neighbourhood. Very well maintained w/open corridors, secure UG pkg & a beautiful central courtyard garden. Perfectly situated in Cambie Village, this one storey, CORNER loft complete w/murphy bed is just steps from trendy restaurants, shops, cafes & breweries. 5 min walk to Seawall or Olympic Village, 10 min to DT, & only a 19 min SkyTrain ride to the airport. Location cannot be beat! Bright unit w/11' elevated ceilings, laminate flrs, flr to ceiling windows, & full width, covered balcony w/mountain view. Open concept kitchen, gas stove & f/p. Not only a fantastic new home, but an investment for your future! Rentals & 2 pets welcome.",ClthWsh/Dryr/Frdg/Stve/DW Microwave Pantry,Central Location Gated Complex Recreation Nearby Shopping Nearby, Bike Room Elevator Garden In Suite Laundry Wheelchair Access Workshop Attached
R2710071,1401 - 112 13TH STREET,Sold,Apartment,North Vancouver,"$700,000",09/07/2022,"$749,000",07/18/2022,1,1,1,"$1,976 in 2021",2017,617,,-,Garage; Underground,40,"112 E 13th St #1401, North Vancouver, BC V7L 2L3, Canada","49.31986, -123.06",https://www.bccondosandhomes.com/listing/r2710071-1401-112-e-13th-street,Team 3000 Realty Ltd.,"Centreview by Onni at Central Lonsdale. Enjoy Resort Style life in this luxurious complex. Designer finishes throughout the inside of this one bedroom unit and all common areas. Unit has air conditioning, gas cook top and open floor plan with spacious living area. Enjoy the great view of Northshore Mountains and City form all rooms and corners. Wholefoods, best shops and restaurants at your door step. Super easy commute to Downtown Vancouver via Sea Bus. Amazing amenities including swimming pool, game room, squash court, guest suite, gym and more! Pets & rentals allowed (100%) but short term rentals NOT allowed. One parking, open storage and one bike locker. Lots of visitor parking under the building.",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW,Central Location Recreation Nearby Shopping Nearby, Elevator Exercise Centre Garden Guest Suite Playground Pool; Outdoor Sauna/Steam Room Swirlpool/Hot Tub Concierge
R2719503,430 - 580 TWELFTH STREET,Sold,Apartment,New Westminster,"$507,750",09/01/2022,"$509,000",08/29/2022,1,1,1,"$1,658 in 2021",2000,744,,-,Garage Underbuilding,23,"580 12th St #430, New Westminster, BC V3M 4H9, Canada","49.20721, -122.93074",https://www.bccondosandhomes.com/listing/r2719503-430-580-twelfth-street,Oakwyn Realty Encore,"This is the kind of home that has a warm and inviting appeal so if you're looking for a quiet, serene place to relax, this is it. This top floor corner home has character, seriously high ceilings, glowing gas fireplace, and large windows letting in natural light to the corners of your home during the day. A one bedroom, one bathroom layout that has nice flow through to the south facing balcony. A lovely building with many long time neighbours creating a warm community feel throughout the common spaces. A perfect location being so close to cool restaurants, shops, parks and transit at your doorstep to have you downtown New West in minutes. In-suite laundry, one parking, one storage.",ClthWsh/Dryr/Frdg/Stve/DW,Central Location Recreation Nearby Shopping Nearby, Bike Room Elevator In Suite Laundry Storage
R2710472,1055 RIDGEWOOD DRIVE,Sold,Townhouse,Vancouver,"$1,920,000",09/07/2022,"$2,099,000",07/19/2022,3,3,1,"$6,999 in 2021",2019,"1,427",,-,Garage; Underground,34,"1055 Ridgewood Dr #210, North Vancouver, BC V7R 1J1, Canada","49.33913, -123.10219",https://www.bccondosandhomes.com/listing/r2710472-210-1055-ridgewood-drive,Engel & Volkers Vancouver,"Modern 2 Storey Townhouse with private roof top patio in the heart of prestigious Edgemont Village. Live steps to everything you desire including shops, restaurants, groceries, amenities all at your doorsteps. This stylish townhouse has 3 bedrooms, 3 bathrooms and a spacious private rooftop patio perfect for entertaining. Open concept kitchen with a marble backsplash, high end Bosch appliances, integrated appliances and kitchen island. Main bedroom boasts a built-in walk-in closet and spa-like ensuite. Amenities include a gym, party room, large courtyard with beautiful landscaping and an outdoor common area for BBQs just steps from your home. 2 side by side parking and easy to connect EV! 1 Storage. Pets & Rentals Allowed. This is a must see in North Vancouver's most sought after location!",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Smoke Alarm,Central Location Golf Course Dev. Marina Nearby Shopping Nearby Ski Hill Nearby, Air Cond./Central Exercise Centre In Suite Laundry Recreation Center Storage Concierge
R2704364,2802 - 2968 GLEN DRIVE,Sold,Apartment,Coquitlam,"$568,888",09/01/2022,"$618,000",06/24/2022,1,1,1,"$2,310 in 2021",2012,633,,-,Garage; Underground,17,"2968 Glen Dr, Coquitlam, BC V3B 0C4, Canada","49.28253, -122.79657",https://www.bccondosandhomes.com/listing/r2704364-2802-2968-glen-drive,Magsen Realty Inc.,"Location! Location! Location! Coquitlam City Center Grand Central 2, PRIME LOCATION steps to SKYTRAIN, library, rec center, Coquitlam Center Mall, restaurants, T&T, groceries, Lafarge Lake/Park & More! The complex offers resort lifestyle, excellent building amenities include: 2 gyms, outdoor pool, hot tub, putting green & community garden. Best 1 bedroom layout w/ no wasted space features prime laminate floors thru-out; kitchen w S/S appliances granite counters, built in storage + breakfast bar; open concept dining/living. Great size bedroom w/ closet, walk-in cheater ensuite bathroom, large windows bring in sunlight and tranquil views. In suite laundry, plus 1 parking & 1 locker! Rental & Pet friendly, ideal for first time buyers and investors.",ClthWsh/Dryr/Frdg/Stve/DW Microwave Smoke Alarm Sprinkler - Fire,Central Location Recreation Nearby Shopping Nearby, Elevator Exercise Centre Garden In Suite Laundry Playground Pool; Outdoor Recreation Center
R2703779,26874 32 AVENUE,Sold,Townhouse,Langley,"$560,000",09/04/2022,"$659,000",06/24/2022,4,2,1,"$2,316 in 2021",1980,"1,345",,-,"Add. Parking Avail.,Open",40,"26874 32 Ave #15, Aldergrove, BC V4W 3G4, Canada","49.06101, -122.4795",https://www.bccondosandhomes.com/listing/r2703779-15-26874-32-avenue,RE/MAX Blueprint Realty. (Branch),"Welcome to paradise!!! This END UNIT townhome boasts an abnormally-HUGE & stunningly-beautiful OASIS of a backyard. Sprawling new wood patio w/ roll-out awning, gorgeous gardens, storage shed, firepit area, & space to store all your toys w/ a double swing-gate for access (an absolute RARE find in a townhouse), all completely private & backing greenspace! Inside boasts: FOUR bedrooms, a renovated kitchen, & a gorgeous living room w/ soaring ceilings & a newly-converted gas FP w/ a custom live-edge wood mantle. This home is the ONLY one that comes with 2 side-by-side parking spots directly in front (it's like having your own driveway!). Add to that some new flooring, a new HW tank, newer furnace & roof, & transit, schools, shopping & Phillip Jackman Park mere steps away, & you have a winner!",ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Fireplace Insert Smoke Alarm Storage Shed Vaulted Ceiling,Central Location Greenbelt Private Setting Private Yard Recreation Nearby Shopping Nearby, Garden In Suite Laundry Storage
R2710198,508 - 33568 GEORGE FERGUSON WAY,Sold,Apartment,Abbotsford,"$549,000",08/29/2022,"$549,000",07/18/2022,2,2,1,,2021,748,,-,Garage; Underground,32,"33568 George Ferguson Way #508, Abbotsford, BC V2S 2L8, Canada","49.05306, -122.30431",https://www.bccondosandhomes.com/listing/r2710198-508-33568-george-ferguson-way,RE/MAX Little Oak Realty (Abbotsford),"WELCOME HOME to THE EDGE! One of the Best Units in the Building, with the Best Views in the Building! This virtually Brand New Top Floor, Corner Unit, is a 2 Bed/ 2 Bath. The Whole Unit has Spectacular Views of Mt Baker and Downtown Abby! Some of it's Great features include: 2 good sized bedrooms, 2 full bathrooms, Living/Dining room, Kitchen with Gourmet stainless steel Appliances, Timeless shaker style cabinets, Soft-close doors/drawers, Plus Quartz counter tops. PRIME location, steps from Historic Downtown Abby, with Incredible Restaurants & Shopping. This Unit and its Views are a Must See it to Believe it!",ClthWsh/Dryr/Frdg/Stve/DW,-, Bike Room
R2716831,706 - 3699 SEXSMITH ROAD ,Sold,Apartment,Richmond,"$750,000",09/02/2022,"$758,800",08/15/2022,2,1,1,$896 in 2022,2022,708,,-,Garage; Underground,27,"3699 Sexsmith Rd #706, Richmond, BC V6X 0W4, Canada","49.18563, -123.12821",https://www.bccondosandhomes.com/listing/r2716831-706-3699-sexsmith-road,Sutton Group - Vancouver First Realty,"Fiorella by Polygon. Welcome to this practical 2 bedroom 1 bathroom unit located in the heart of Richmond. Featuring air conditioning, designer cabinetry & vanities, Miele appliances & laminate flooring. Enjoy luxurious amenities at the Clubhouse including fitness centre, full gymnasium, ballet room and rooftop garden and clubhouse. Being right at Capstan Village, you are steps away from the new Capstan Station, or a short walk to Aberdeen Skytrain Station, Yaohan Centre, Union Square for all your grocery and food cravings. Don't miss this one out!",ClthWsh/Dryr/Frdg/Stve/DW,Central Location Recreation Nearby Shopping Nearby, Club House Elevator Exercise Centre Garden Recreation Center
R2645618,312 - 11703 FRASER STREET,Sold,Apartment,Maple Ridge,"$619,000",02/15/2022,"$619,000",01/24/2022,2,2,1,,2022,845,,-,Garage; Underground,11,"11703 Fraser St #312, Maple Ridge, BC V2X 6A2, Canada","49.21523, -122.60017",https://www.bccondosandhomes.com/listing/r2645618-312-11703-fraser-street,RE/MAX Select Realty,"Sierra Ridge is an upscale collection of homes in the heart of Maple Ridge. This home is our courtyard walk-out B2 plan, complete with extra patio space! This two bedroom and two bathroom unit located on the 3rd floor comes impeccable finishes including real wood cabinetry, waterfall stone countertops, modern bathrooms, 9 ft ceilings and attention to detail everywhere you turn. It is located in the heart of Maple Ridge where it is a short walk to the Fraser river, coffee shops, pubs, grocery stores and the west coast express train station. Enjoy the rooftop amenity lounge w/gas fire pits, BBQ and landscaping to enjoy the amazing views of the Fraser River & Mt. Baker.",ClthWsh/Dryr/Frdg/Stve/DW Security - Roughed In Sprinkler - Fire,Central Location Paved Road Recreation Nearby Shopping Nearby, Bike Room Club House Elevator In Suite Laundry
R2718247,2703 - 977 MAINLAND STREET,Sold,Apartment,Vancouver,"$640,000",09/05/2022,"$658,000",08/22/2022,1,1,1,"$1,734 in 2022",2007,515,,-,"Garage Underbuilding,Visitor Parking",20,2703 - 977 Mainland Street,,https://www.bccondosandhomes.com/listing/r2718247-2703-977-mainland-street,Youlive Realty,"Yaletown Park 3, heart of Yaletown, this 1 bedroom + Den unit on the 27th floor and east facing with city views. Well kept, bright and spacious 515 sq. ft unit with open concept living, dining and kitchen. Updated laminated flooring, stainless fridge and dish washer. Walking distance to Parks, seawall, Canada Line Skytrain, old Yaletown, shopping, cafes, restaurants, offices, and the library. Strata features a fitness center, amenities/meeting rooms and 24hr security/concierge. Pets & Rentals allowed. Includes 1 storage locker and 1 parking stall. Perfect for a first-time buyer or investor.",ClthWsh/Dryr/Frdg/Stve/DW,Central Location Recreation Nearby Shopping Nearby, Bike Room Exercise Centre In Suite Laundry Concierge
R2720202,4550 202 STREET,Sold,House,Langley,"$999,999",09/05/2022,"$1,049,000",09/01/2022,3,1,1,"$4,050 in 2022",1976,"1,019",7200 SqFt.,-,Carport; Single,20,"4550 202 St, Langley, BC V3A 6M7, Canada","49.08481, -122.66446",https://www.bccondosandhomes.com/listing/r2720202-4550-202-street,Homelife Benchmark Realty Corp. (Branch),"Charming 3 bedroom rancher on a 7200 sqft lot with future build potential. Prime building lot with 60x123 dimensions and possible driveway off 45 Avenue or 202 Street. Recent updates include windows, roof, carpets and paint. Centrally located in a nice, quiet area of Langley. Only blocks away from Penzer Action park and walking trails. Walking distance to Alice Brown Elementary. Brookswood Secondary school catchment. Close to all other amenities.",-,Central Location,-
R2692085,208 - 3624 FRASER STREET,Sold,Apartment,Vancouver,"$530,000",08/31/2022,"$550,000",05/24/2022,1,1,1,"$1,238 in 2021",1996,746,,-,"Garage Underbuilding,Visitor Parking",22,"3624 Fraser St #208, Vancouver, BC V5V 4C8, Canada","49.25249, -123.08954",https://www.bccondosandhomes.com/listing/r2692085-208-3624-fraser-street,RE/MAX Select Realty,"Better than new west facing Large 1bed/1den/1bath condo in a well cared for owner building in central Fraser St. location. Recently renovated featuring all new flooring, baseboards & paint, completely updated kitchen & bathroom with new lighting fixtures throughout, plus lots of closet & storage space. New roof March, 2017. Rentals at max. of 1. Pets welcome with restrictions. Close to transit, schools, parks & vibrant walkable Fraser shopping districts. Charles Dickens & Sir Charles Tupper catchment. Rentals full. Quick Possession possible. All offers presented for consideration. Call for an appointment.",ClthWsh/Dryr/Frdg/Stve/DW Intercom Security - Roughed In Smoke Alarm Sprinkler - Fire Windows - Thermo,Central Location Lane Access Recreation Nearby Shopping Nearby, Bike Room Club House Elevator Garden In Suite Laundry Wheelchair Access
R2710781,51111 ZANDER PLACE,Sold,House,Chilliwack,"$1,245,000",08/27/2022,"$1,299,900",07/19/2022,6,4,1,"$4,460 in 2022",2018,"3,095",8934 SqFt.,-,"Garage; Double,RV Parking Avail.",35,"51111 Zander Pl, Chilliwack, BC V4Z 0C1, Canada","49.15671, -121.80894",https://www.bccondosandhomes.com/listing/r2710781-51111-zander-place,Royal Lepage Wheeler Cheam,"Welcome to the STUNNING 6 bed 4 bath home located on a quiet cul de sac with 180 VIEWS of the Valley. Home shows like a 10 and has been meticulously cared for inside and out! Main floor has 11 foot ceilings with a SPECTACULAR KITCHEN with upgraded appliances and cabinets, POT FILLER above the stove and gorgeous ENGINEERED HARDWOOD FLOORING throughout. Upstairs has 4 bedrooms including an incredible master with 12 foot ceilings, a private deck and a SPA LIKE EN-SUITE with oversized shower. This home has had numerous updates including tankless hot water, A/C, hard wired for cameras & generator & PLUMBED FOR A SUITE downstairs. Outside enjoy a well groomed yard with irrigation, RV Parking w/ gated 28 ft carport for your RV and large enough side access to drive a vehicle to your backyard.",Clothes Washer/Dryer Dishwasher Refrigerator Stove,Cul-de-Sac Private Yard, Air Cond./Central
